"","CLLT_FP_PRNO","INCB_DVSN","ETRS_YM","FIRE_YM","BEFO_JOB","EDGB","BRCH_CODE","ETRS_YM_YEAR","FIRE_YM_YEAR"
"27056",23548,"R","199406","200109","기타","고졸",42,1994,2001
"27057",28015,"R","199801","199906","기타","고졸",64,1998,1999
"27058",27078,"R","199710","199807","기타","고졸",150,1997,1998
"27059",28336,"R","199801","199809","기타","고졸",37,1998,1998
"27060",23435,"R","199408","199812","기타","고졸",62,1994,1998
"27061",20972,"R","198701","199905","군인","대학졸",99999999,1987,1999
"27062",24070,"R","199508","200605","기타","대학졸",129,1995,2006
"27063",22838,"R","199302","200204","기타","고졸",14,1993,2002
"27064",24418,"R","199508","200212","기타","대학졸",118,1995,2002
"27065",28150,"R","199802","199901","무직","고졸",50,1998,1999
"27066",22316,"R","199201","200105","기타","고졸",11,1992,2001
"27067",26907,"R","199710","199807","무직","전문대졸",111,1997,1998
"27068",22073,"R","199109","199905","기타","고졸",80,1991,1999
"27069",20342,"R","198310","199904","기타","고졸",163,1983,1999
"27070",28126,"R","199805","199910","기타","#",49,1998,1999
"27071",24243,"R","199505","200102","기타","고졸",47,1995,2001
"27072",26924,"R","199708","199903","기타","고졸",134,1997,1999
"27073",25420,"R","199604","199907","기타","고졸",122,1996,1999
"27074",24895,"R","199606","200009","사기업체","고졸",99999999,1996,2000
"27075",21606,"R","199012","200111","기타","고졸",78,1990,2001
"27076",26557,"R","199710","200004","무직","고졸",44,1997,2000
"27077",27409,"R","199712","200402","보험관계인","#",14,1997,2004
"27078",29372,"R","199807","199811","무직","고졸",156,1998,1998
"27079",25097,"R","199602","200910","기타","#",14,1996,2009
"27080",22944,"R","199309","199903","기타","고졸",44,1993,1999
"27081",20689,"R","198104","200206","기타","#",188,1981,2002
"27082",28776,"R","199810","200010","기타","고졸",113,1998,2000
"27083",24969,"P","199601","999912","기타","#",75,1996,9999
"27084",21431,"R","198908","200605","사기업체","고졸",111,1989,2006
"27085",27308,"R","199712","199909","기타","고졸",11,1997,1999
"27086",20628,"R","198004","200211","기타","고졸",78,1980,2002
"27087",22733,"R","199312","200110","기타","고졸",31,1993,2001
"27088",20988,"R","198709","200802","기타","고졸",196,1987,2008
"27089",26102,"R","199707","200103","기타","고졸",129,1997,2001
"27090",28313,"R","199809","200105","기타","고졸",32,1998,2001
"27091",27137,"R","199701","200304","기타","중졸",205,1997,2003
"27092",24753,"R","199505","200303","기타","고졸",156,1995,2003
"27093",22794,"R","199312","200310","기타","고졸",216,1993,2003
"27094",24108,"R","199501","200104","기타","고졸",52,1995,2001
"27095",31399,"R","199902","199909","무직","#",156,1999,1999
"27096",26403,"R","199701","200008","기타","고졸",29,1997,2000
"27097",26469,"R","199702","199912","기타","고졸",32,1997,1999
"27098",29529,"R","199903","199912","기타","고졸",75,1999,1999
"27099",28632,"R","199812","200106","기타","고졸",188,1998,2001
"27100",30192,"R","199903","200301","기타","#",50,1999,2003
"27101",30754,"R","199903","200205","기타","고졸",121,1999,2002
"27102",31357,"R","199906","200203","무직","고졸",154,1999,2002
"27103",26289,"R","199709","200601","기타","고졸",14,1997,2006
"27104",26488,"R","199709","200102","기타","고졸",32,1997,2001
"27105",31292,"R","199907","199911","무직","고졸",99999999,1999,1999
"27106",30058,"R","199905","200411","기타","고졸",64,1999,2004
"27107",27666,"R","199812","199909","기타","고졸",52,1998,1999
"27108",26974,"R","199710","200506","무직","고졸",134,1997,2005
"27109",28782,"R","199805","200601","무직","고졸",103,1998,2006
"27110",24493,"R","199511","200402","기타","고졸",113,1995,2004
"27111",31339,"R","199907","200012","기타","고졸",125,1999,2000
"27112",25167,"R","199611","200107","기타","중졸",29,1996,2001
"27113",22500,"R","199206","201009","기타","#",121,1992,2010
"27114",22914,"R","199312","200202","기타","고졸",42,1993,2002
"27115",29447,"R","199812","200006","기타","대학졸",111,1998,2000
"27116",23967,"R","199505","200002","기타","#",31,1995,2000
"27117",21484,"R","198911","200107","기타","고졸",205,1989,2001
"27118",25347,"R","199603","200409","기타","고졸",88,1996,2004
"27119",21716,"R","199011","200008","사기업체","고졸",121,1990,2000
"27120",26820,"R","199701","200411","기타","고졸",100,1997,2004
"27121",610,"R","200001","200004","기타","고졸",13,2000,2000
"27122",21768,"R","199011","200702","기타","중졸",146,1990,2007
"27123",27067,"R","199707","200309","자유업","고졸",163,1997,2003
"27124",27621,"P","199804","999912","기타","#",19,1998,9999
"27125",890,"R","200002","200007","기타","고졸",29,2000,2000
"27126",2112,"R","200003","200204","보험관계인","고졸",198,2000,2002
"27127",929,"R","200001","200009","기타","고졸",47,2000,2000
"27128",483,"R","200004","200008","기타","대학졸",11,2000,2000
"27129",29127,"R","199809","200011","기타","고졸",160,1998,2000
"27130",693,"R","200004","200102","기타","고졸",78,2000,2001
"27131",29701,"R","199906","200111","무직","고졸",52,1999,2001
"27132",1645,"R","200004","200011","기타","중졸",145,2000,2000
"27133",27221,"R","199703","200104","기타","고졸",143,1997,2001
"27134",30373,"R","199906","200111","기타","고졸",37,1999,2001
"27135",30880,"R","199907","200301","무직","고졸",100,1999,2003
"27136",26609,"R","199705","200108","기타","고졸",86,1997,2001
"27137",25088,"R","199601","200201","기타","고졸",65,1996,2002
"27138",21157,"P","198811","999912","사기업체","고졸",111,1988,9999
"27139",827,"R","200007","200304","기타","전문대졸",46,2000,2003
"27140",30743,"R","199910","200307","기타","고졸",121,1999,2003
"27141",1289,"R","200009","200012","기타","고졸",88,2000,2000
"27142",377,"R","200004","200012","기타","고졸",55,2000,2000
"27143",1910,"R","200009","200105","기타","고졸",150,2000,2001
"27144",1352,"R","200009","200011","기타","고졸",118,2000,2000
"27145",31190,"R","199907","200105","기타","대학졸",165,1999,2001
"27146",30641,"R","199910","200201","기타","고졸",84,1999,2002
"27147",1163,"R","200012","200106","기타","고졸",90,2000,2001
"27148",246,"R","200002","200108","기타","고졸",124,2000,2001
"27149",2945,"R","200101","200106","기타","고졸",84,2001,2001
"27150",25743,"R","199603","200310","기타","고졸",205,1996,2003
"27151",3057,"R","200101","200202","기타","고졸",108,2001,2002
"27152",30030,"R","199906","200108","기타","고졸",14,1999,2001
"27153",26624,"R","199706","200208","기타","고졸",82,1997,2002
"27154",1906,"R","200012","200106","무직","고졸",150,2000,2001
"27155",26535,"R","199701","200501","기타","고졸",74,1997,2005
"27156",1686,"R","200010","200407","기타","고졸",116,2000,2004
"27157",29786,"R","199907","200202","기타","고졸",16,1999,2002
"27158",27113,"R","199712","200812","무직","고졸",150,1997,2008
"27159",1893,"R","200003","200211","기타","고졸",150,2000,2002
"27160",3225,"R","200105","200111","기타","고졸",146,2001,2001
"27161",321,"R","200003","200310","기타","고졸",62,2000,2003
"27162",1897,"R","200007","200302","기타","고졸",150,2000,2003
"27163",3470,"R","200106","200202","기타","고졸",158,2001,2002
"27164",3545,"R","200106","200109","기타","고졸",156,2001,2001
"27165",23696,"R","199403","200211","기타","고졸",108,1994,2002
"27166",3317,"R","200101","200208","무직","고졸",160,2001,2002
"27167",1274,"R","200002","200208","무직","고졸",88,2000,2002
"27168",3612,"R","200102","200504","기타","#",204,2001,2005
"27169",2082,"R","200003","200209","기타","고졸",140,2000,2002
"27170",2830,"R","200107","200201","기타","고졸",44,2001,2002
"27171",23595,"R","199409","200610","기타","고졸",80,1994,2006
"27172",29459,"R","199812","200202","기타","고졸",16,1998,2002
"27173",23188,"R","199302","200202","기타","초등졸",158,1993,2002
"27174",905,"R","200004","200210","기타","고졸",29,2000,2002
"27175",26935,"R","199704","200708","사기업체","고졸",145,1997,2007
"27176",28936,"R","199805","200204","기타","고졸",111,1998,2002
"27177",2756,"R","200102","200708","기타","고졸",37,2001,2007
"27178",1116,"R","200002","200405","보험관계인","고졸",44,2000,2004
"27179",2941,"R","200111","200407","기타","고졸",84,2001,2004
"27180",27246,"R","199708","200212","기타","고졸",156,1997,2002
"27181",4682,"R","200204","200211","기타","고졸",113,2002,2002
"27182",25071,"R","199603","200310","기타","대학졸",14,1996,2003
"27183",4791,"R","200205","200301","무직","고졸",134,2002,2003
"27184",4141,"R","200204","200301","기타","고졸",25,2002,2003
"27185",1498,"P","200003","999912","기타","#",113,2000,9999
"27186",4218,"R","200208","200404","기타","고졸",65,2002,2004
"27187",3830,"R","200111","200401","보험관계인","고졸",44,2001,2004
"27188",4880,"R","200209","200411","무직","고졸",165,2002,2004
"27189",5740,"R","200304","200308","기타","고졸",56,2003,2003
"27190",1559,"R","200004","200808","기타","고졸",106,2000,2008
"27191",5530,"R","200210","200409","기타","#",14,2002,2004
"27192",8969,"R","200502","200512","회사원","고졸",96,2005,2005
"27193",5614,"R","200206","200311","회사원","전문대졸",169,2002,2003
"27194",11991,"R","200703","200707","영업직(판","#",23,2007,2007
"27195",17965,"R","201109","201305","보험관계인","#",51,2011,2013
"27196",20149,"R","201503","201511","기타","#",191,2015,2015
"27197",20329,"P","201604","999912","회사원","#",191,2016,9999
"27198",27395,"R","199712","201111","무직","#",96,1997,2011
"27199",4031,"R","200102","200112","자유업","고졸",170,2001,2001
"27200",3045,"R","200104","200511","무직","고졸",108,2001,2005
"27201",23544,"R","199407","200807","기타","고졸",42,1994,2008
"27202",22254,"R","199202","200803","기타","고졸",75,1992,2008
"27203",24005,"R","199508","200504","기타","고졸",75,1995,2005
"27204",3558,"R","200101","200711","기타","고졸",200,2001,2007
"27205",6123,"R","200305","200308","기타","고졸",201,2003,2003
"27206",25294,"R","199604","201103","기타","고졸",90,1996,2011
"27207",30674,"P","199909","999912","무직","고졸",299,1999,9999
"27208",5882,"R","200304","200701","보험관계인","고졸",85,2003,2007
"27209",30735,"R","199907","200702","기타","고졸",123,1999,2007
"27210",29283,"P","199805","999912","기타","고졸",158,1998,9999
"27211",30111,"R","199905","200907","기타","고졸",45,1999,2009
"27212",22093,"R","199108","200905","기타","고졸",103,1991,2009
"27213",6624,"R","200309","200402","기타","#",82,2003,2004
"27214",25479,"R","199608","201412","기타","#",111,1996,2014
"27215",1517,"P","200010","999912","무직","고졸",111,2000,9999
"27216",1346,"R","200008","200504","기타","고졸",188,2000,2005
"27217",30123,"P","199901","999912","기타","고졸",45,1999,9999
"27218",30564,"R","199910","201503","기타","고졸",86,1999,2015
"27219",25467,"R","199604","201502","기타","#",113,1996,2015
"27220",23456,"R","199409","200910","기타","고졸",14,1994,2009
"27221",26330,"R","199708","200808","무직","고졸",120,1997,2008
"27222",24452,"R","199503","200806","기타","고졸",121,1995,2008
"27223",4055,"R","200202","200408","기타","#",204,2002,2004
"27224",3844,"R","200111","201001","보험관계인","고졸",277,2001,2010
"27225",23800,"P","199404","999912","기타","고졸",136,1994,9999
"27226",6981,"R","200312","200704","기타","고졸",38,2003,2007
"27227",26623,"P","199701","999912","기타","고졸",82,1997,9999
"27228",23980,"P","199508","999912","기타","#",17,1995,9999
"27229",21502,"P","198906","999912","사기업체","고졸",58,1989,9999
"27230",7542,"R","200403","200409","기타","#",59,2004,2004
"27231",7306,"R","200401","200409","기타","고졸",197,2004,2004
"27232",7860,"R","200405","200412","기타","#",42,2004,2004
"27233",7302,"R","200401","200412","기타","#",50,2004,2004
"27234",4112,"R","200210","200608","무직","고졸",124,2002,2006
"27235",7725,"R","200405","200411","기타","고졸",145,2004,2004
"27236",26012,"R","199704","200912","기타","전문대졸",55,1997,2009
"27237",7893,"R","200406","200411","기타","#",24,2004,2004
"27238",22454,"R","199210","200709","기타","고졸",47,1992,2007
"27239",8142,"R","200407","200703","기타","고졸",106,2004,2007
"27240",21267,"R","198911","200711","학생","고졸",120,1989,2007
"27241",7639,"R","200404","200606","기타","전문대졸",125,2004,2006
"27242",7277,"R","200401","201009","기타","#",49,2004,2010
"27243",7210,"R","200401","200611","기타","#",125,2004,2006
"27244",5238,"R","200202","200602","보험관계인","고졸",83,2002,2006
"27245",2405,"P","200104","999912","보험관계인","고졸",302,2001,9999
"27246",3154,"R","200102","201501","농수축산업","대학졸",111,2001,2015
"27247",8561,"R","200409","200609","보험관계인","고졸",131,2004,2006
"27248",6162,"P","200306","999912","기타","#",111,2003,9999
"27249",4426,"R","200203","200502","기타","고졸",42,2002,2005
"27250",24950,"P","199608","999912","기타","#",11,1996,9999
"27251",6403,"R","200308","200611","무직","#",88,2003,2006
"27252",25505,"P","199605","999912","기타","고졸",106,1996,9999
"27253",24632,"R","199501","200603","기타","고졸",163,1995,2006
"27254",8488,"R","200409","200509","기타","고졸",41,2004,2005
"27255",21436,"R","198904","200611","사기업체","#",103,1989,2006
"27256",20543,"R","197210","200809","기타","전문대졸",100,1972,2008
"27257",4814,"P","200205","999912","무직","#",116,2002,9999
"27258",23841,"P","199407","999912","기타","고졸",160,1994,9999
"27259",20419,"R","198403","200707","기타","중졸",88,1984,2007
"27260",7593,"R","200404","201001","기타","고졸",44,2004,2010
"27261",9182,"R","200503","200605","보험관계인","#",106,2005,2006
"27262",446,"P","200009","999912","기타","고졸",16,2000,9999
"27263",16620,"P","201007","999912","기타","고졸",17,2010,9999
"27264",17606,"R","201105","201407","기타","대학졸",319,2011,2014
"27265",17923,"R","201109","201210","기타","#",302,2011,2012
"27266",17921,"R","201109","201209","기타","#",163,2011,2012
"27267",17839,"R","201108","201204","보험관계인","고졸",292,2011,2012
"27268",18116,"P","201111","999912","보험관계인","전문대졸",291,2011,9999
"27269",15105,"P","200906","999912","기타","전문대졸",171,2009,9999
"27270",12733,"R","200710","201309","기타","#",125,2007,2013
"27271",18369,"P","201203","999912","보험관계인","고졸",276,2012,9999
"27272",15820,"R","200912","201306","기타","고졸",125,2009,2013
"27273",12492,"R","200707","201501","보험관계인","중졸",161,2007,2015
